pygame 2.4.0 (SDL 2.26.4, Python 3.9.21)
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.11298465687801847, episodic_length=188
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=0.2203547299542052, episodic_length=151
episodic_return=0.013365373465636042, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.44337985707850386, episodic_length=92
episodic_return=0.5571220895506657, episodic_length=80
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.035754060049799884, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.012175795976317228, episodic_length=202
episodic_return=0.3643682416218521, episodic_length=109
episodic_return=-0.0392175012314031, episodic_length=201
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.05377613293422411, episodic_length=202
episodic_return=-0.05233200019578153, episodic_length=204
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.04734372970959867, episodic_length=200
episodic_return=0.7402064849234041, episodic_length=50
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.20676555374622413, episodic_length=153
episodic_return=0.2599547986122766, episodic_length=136
episodic_return=0.18550535455459538, episodic_length=157
episodic_return=0.40743551827407454, episodic_length=99
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.04081318698020158, episodic_length=206
episodic_return=0.3174635043797166, episodic_length=119
episodic_return=0.2518980195030832, episodic_length=136
episodic_return=0.1883892470248438, episodic_length=156
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.05310422075103296, episodic_length=202
episodic_return=0.6145970358224981, episodic_length=64
episodic_return=-0.05953543153279733, episodic_length=200
episodic_return=0.31606958900617854, episodic_length=118
episodic_return=-0.020761725208381106, episodic_length=208
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.10138466526639531, episodic_length=194
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.052496546336286434, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.1767165374695347, episodic_length=182
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.13634599912854217, episodic_length=176
episodic_return=0.34250462369946794, episodic_length=114
episodic_return=-0.044056891868400005, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.031857277091238125, episodic_length=201
episodic_return=0.47937677331370426, episodic_length=86
episodic_return=0.4225405973551567, episodic_length=130
episodic_return=-0.05330922518608496, episodic_length=201
episodic_return=0.3199663139261604, episodic_length=119
episodic_return=0.5216053140637943, episodic_length=79
episodic_return=0.26443430258166406, episodic_length=131
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04186429771847426, episodic_length=200
episodic_return=0.10772454980270432, episodic_length=201
episodic_return=0.26318052137307407, episodic_length=139
episodic_return=0.10451131012987158, episodic_length=190
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.7024352538039023, episodic_length=58
episodic_return=0.18404413297532188, episodic_length=193
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.05350951338125677, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.054168054512002406, episodic_length=200
episodic_return=0.7026139820359745, episodic_length=53
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.4502705494477957, episodic_length=90
episodic_return=0.33518361499238314, episodic_length=133
episodic_return=-0.05989605615661021, episodic_length=207
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.6247041019023885, episodic_length=71
episodic_return=0.17342205709105696, episodic_length=169
episodic_return=0.7891581220877693, episodic_length=43
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.00015370018813703288, episodic_length=203
episodic_return=0.23531358130359034, episodic_length=141
episodic_return=0.20719741479683215, episodic_length=148
episodic_return=0.14858772457931657, episodic_length=170
episodic_return=0.163467996184164, episodic_length=166
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.04940175684592101, episodic_length=201
episodic_return=-0.015250306010120977, episodic_length=203
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.015395116735709315, episodic_length=200
episodic_return=0.8004336874351959, episodic_length=41
episodic_return=0.03492344539813589, episodic_length=209
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.5157343532659939, episodic_length=79
episodic_return=0.6962379357608306, episodic_length=59
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.43389527240769954, episodic_length=99
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.13351681021136075, episodic_length=177
episodic_return=0.3313347667111007, episodic_length=118
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.0006242298094250333, episodic_length=200
episodic_return=0.10205192460292999, episodic_length=192
episodic_return=0.017930026907022358, episodic_length=206
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.10577192683129168, episodic_length=189
episodic_return=-0.04694718119642084, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.13076722657214193, episodic_length=182
episodic_return=0.284152106336434, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.052680611095710914, episodic_length=200
episodic_return=0.3108718974280828, episodic_length=126
episodic_return=0.3150350307796118, episodic_length=119
episodic_return=0.07611734678562272, episodic_length=204
episodic_return=-0.0006242298094250333, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.0004648341298581301, episodic_length=205
episodic_return=-0.03245118061180498, episodic_length=200
episodic_return=-0.030058410891860322, episodic_length=203
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.40426669230919204, episodic_length=101
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.053175245511227, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=0.09420107655702786, episodic_length=194
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.05368957345341442, episodic_length=203
episodic_return=0.0988443782810817, episodic_length=194
episodic_return=0.04394909851591931, episodic_length=205
episodic_return=0.01642539097055692, episodic_length=200
episodic_return=0.16710005110141377, episodic_length=167
episodic_return=0.24844252492379262, episodic_length=141
episodic_return=0.16014002276179304, episodic_length=164
episodic_return=0.1949044805515083, episodic_length=153
episodic_return=0.13169279557071695, episodic_length=183
episodic_return=0.3678734685948556, episodic_length=111
episodic_return=0.5965593133709268, episodic_length=66
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.0458673198398138, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.11417683400731221, episodic_length=186
episodic_return=0.18975636141235627, episodic_length=154
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.16952915773246263, episodic_length=165
episodic_return=0.3005988568562625, episodic_length=129
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.6159215999044662, episodic_length=64
episodic_return=0.09292426173479579, episodic_length=196
episodic_return=-0.016678124234894905, episodic_length=203
episodic_return=0.3571655844789789, episodic_length=112
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.10090363766379545, episodic_length=191
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.03563304453824466, episodic_length=204
episodic_return=0.1673711451699907, episodic_length=162
episodic_return=0.10694874573881967, episodic_length=194
episodic_return=0.10965366243539795, episodic_length=201
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.033189168779028416, episodic_length=200
episodic_return=0.5462303905091758, episodic_length=80
episodic_return=0.45789979310620454, episodic_length=89
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.29143604849880284, episodic_length=126
episodic_return=0.611987512124613, episodic_length=64
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.5672857150890851, episodic_length=71
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.03612989989633454, episodic_length=200
episodic_return=0.3276335531903386, episodic_length=117
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.027458694709220143, episodic_length=201
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.20765711599111472, episodic_length=156
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.2445383936989782, episodic_length=144
episodic_return=0.29557213847534686, episodic_length=139
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.05502032766885506, episodic_length=204
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.20570993096499982, episodic_length=150
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.04252093143639454, episodic_length=205
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.11868471454785173, episodic_length=182
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.2930336024728806, episodic_length=125
episodic_return=0.1443512012022946, episodic_length=177
episodic_return=-0.02274799061367859, episodic_length=208
episodic_return=0.012038563152200341, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.35416132322286725, episodic_length=118
episodic_return=-0.028315421241456223, episodic_length=203
episodic_return=-0.01972666113622113, episodic_length=200
episodic_return=0.6139648798471452, episodic_length=66
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.2230290525428053, episodic_length=143
episodic_return=-0.05489032732432006, episodic_length=203
episodic_return=0.25954871615934333, episodic_length=140
episodic_return=0.6709805289209074, episodic_length=60
episodic_return=-0.017679595844700195, episodic_length=200
episodic_return=0.33984624630506816, episodic_length=114
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=-0.060340676445294665, episodic_length=202
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.6217723440670071, episodic_length=69
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.22986397230980396, episodic_length=146
episodic_return=0.3043648799243811, episodic_length=124
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=0.16133423655731038, episodic_length=166
episodic_return=-0.037628972707217864, episodic_length=200
episodic_return=-0.057457798449079674, episodic_length=206
episodic_return=0.5294103282990998, episodic_length=77
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.29074724278503755, episodic_length=125
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.005215531366300494, episodic_length=201
episodic_return=0.3885104430430343, episodic_length=111
episodic_return=-0.05597401603369204, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.34830208109919986, episodic_length=141
episodic_return=0.2701831998719041, episodic_length=130
episodic_return=0.2668932241985026, episodic_length=140
episodic_return=0.5220555416192203, episodic_length=82
episodic_return=0.3011724113719146, episodic_length=125
episodic_return=0.1352634733262894, episodic_length=185
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.011154703129502872, episodic_length=200
episodic_return=-0.04966571020335868, episodic_length=203
episodic_return=0.17130078962151202, episodic_length=160
episodic_return=0.4760187056130746, episodic_length=101
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.6067431116237352, episodic_length=74
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.08950904070916646, episodic_length=197
episodic_return=0.23291702098302208, episodic_length=140
episodic_return=0.37379679790006337, episodic_length=107
episodic_return=-0.059583843039646534, episodic_length=209
episodic_return=0.48163959942839, episodic_length=87
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.04926777717106305, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.4177224073408569, episodic_length=103
episodic_return=0.6752960761870034, episodic_length=58
episodic_return=0.3654582203228554, episodic_length=110
episodic_return=0.34111370495981114, episodic_length=112
episodic_return=0.5252721409590198, episodic_length=79
episodic_return=-0.05462637396688239, episodic_length=201
episodic_return=0.4497198878291566, episodic_length=99
episodic_return=0.3904912411123053, episodic_length=102
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.4280673733023666, episodic_length=102
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.20220599181062626, episodic_length=150
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04694718119642084, episodic_length=200
episodic_return=0.1045941380923022, episodic_length=189
episodic_return=0.09206768530524392, episodic_length=203
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.10627208835001443, episodic_length=188
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.48979650516504863, episodic_length=91
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.35525860825496286, episodic_length=145
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.37101847912655056, episodic_length=146
episodic_return=0.007248676249958905, episodic_length=202
episodic_return=0.02591238602330644, episodic_length=202
episodic_return=0.3389746238900009, episodic_length=115
episodic_return=0.19807334437995144, episodic_length=151
episodic_return=0.43692608701521973, episodic_length=93
episodic_return=0.18059906249525895, episodic_length=168
episodic_return=-0.04915728303369563, episodic_length=202
episodic_return=-0.05443467406496975, episodic_length=202
episodic_return=0.22838428111922912, episodic_length=141
episodic_return=0.30673841538716595, episodic_length=123
episodic_return=0.12268742397325619, episodic_length=191
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.29445271999160816, episodic_length=161
episodic_return=0.7729170117379898, episodic_length=46
episodic_return=0.29226381031509363, episodic_length=125
episodic_return=0.3329242585659028, episodic_length=117
episodic_return=-0.006465101923895618, episodic_length=200
episodic_return=0.15744135272975063, episodic_length=170
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.2655655170603573, episodic_length=136
episodic_return=0.21383975146586437, episodic_length=147
episodic_return=0.6286414231126111, episodic_length=63
episodic_return=0.6449230513825257, episodic_length=63
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.054615686032256944, episodic_length=205
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.2535710839363522, episodic_length=145
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3111387204491275, episodic_length=138
episodic_return=0.20220599181062626, episodic_length=150
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.1466420292175476, episodic_length=179
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04167902096037363, episodic_length=202
episodic_return=0.591606179243101, episodic_length=68
episodic_return=0.23919906444766462, episodic_length=143
episodic_return=0.48954769116143804, episodic_length=88
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.09843569135758921, episodic_length=194
episodic_return=-0.05756265127104722, episodic_length=200
episodic_return=-0.055446082656861406, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.05637144552357433, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.27248022558634183, episodic_length=136
episodic_return=0.23341520991551712, episodic_length=148
episodic_return=0.4911404686396329, episodic_length=84
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.11513804283632202, episodic_length=184
episodic_return=0.09757400753174457, episodic_length=197
episodic_return=0.09605078039029835, episodic_length=195
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.5079605801860635, episodic_length=93
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.45122719099369696, episodic_length=97
episodic_return=0.22656533258670591, episodic_length=147
episodic_return=0.21130616282254377, episodic_length=148
episodic_return=-0.0593960111977421, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.26213422207142506, episodic_length=132
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.05737096723698348, episodic_length=203
episodic_return=0.23849974742325541, episodic_length=153
episodic_return=0.2132349425945263, episodic_length=147
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3954456980932377, episodic_length=101
episodic_return=0.3912626532072319, episodic_length=103
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.09653046212874256, episodic_length=196
episodic_return=0.36063374184996616, episodic_length=113
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.024394561477448735, episodic_length=205
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.6709877887139686, episodic_length=57
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.04977509939935241, episodic_length=201
episodic_return=0.09344930593008494, episodic_length=198
episodic_return=0.3404935831134487, episodic_length=117
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.7201982247505627, episodic_length=52
episodic_return=0.06434182492652273, episodic_length=200
episodic_return=0.21588146259205804, episodic_length=162
episodic_return=-0.054947470349104195, episodic_length=201
episodic_return=-0.051586551890826525, episodic_length=201
episodic_return=0.47937677331370426, episodic_length=86
episodic_return=0.2939397113375041, episodic_length=124
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.6040255092225755, episodic_length=67
episodic_return=0.10627208835001443, episodic_length=188
episodic_return=-0.03961145493337577, episodic_length=204
episodic_return=-0.05737096723698348, episodic_length=203
episodic_return=0.7173702106535733, episodic_length=51
episodic_return=0.6849655290742914, episodic_length=58
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.009028325767784872, episodic_length=203
episodic_return=0.5681513257433616, episodic_length=73
episodic_return=0.34614511312892504, episodic_length=112
episodic_return=0.09061653335969169, episodic_length=198
episodic_return=0.442778492574319, episodic_length=91
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.19378267498325724, episodic_length=153
episodic_return=-0.05350951338125677, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04940175684592101, episodic_length=201
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3953396313086298, episodic_length=147
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.19931628686413708, episodic_length=158
episodic_return=0.02617900557627378, episodic_length=200
episodic_return=0.03215253175250998, episodic_length=200
episodic_return=0.7524942612483797, episodic_length=50
episodic_return=-0.002335188083250114, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.45129052094029487, episodic_length=90
episodic_return=0.5542826556399828, episodic_length=79
episodic_return=0.0171994524628902, episodic_length=202
episodic_return=0.09867942365508475, episodic_length=196
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.14134396779919073, episodic_length=178
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.06843992853706783, episodic_length=205
episodic_return=0.08569188518253762, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.46220779436097487, episodic_length=91
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.10744342311060741, episodic_length=194
episodic_return=-0.03838532285825506, episodic_length=202
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=0.4724249778564431, episodic_length=89
episodic_return=-0.021057481026643, episodic_length=200
episodic_return=0.052680611095710914, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.10080216104163099, episodic_length=197
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.35007009994879207, episodic_length=110
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.595525038193065, episodic_length=72
episodic_return=0.08100809398503818, episodic_length=201
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.35814536502498734, episodic_length=112
episodic_return=0.26866631828397436, episodic_length=138
episodic_return=-0.05521142370654186, episodic_length=203
episodic_return=0.6866345565971916, episodic_length=58
episodic_return=0.09249952085528416, episodic_length=200
episodic_return=-0.060340676445294665, episodic_length=202
episodic_return=0.33481890899566646, episodic_length=153
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.03612989989633454, episodic_length=200
episodic_return=0.5168850627659478, episodic_length=79
episodic_return=0.6463212171790172, episodic_length=61
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.45775978998124006, episodic_length=92
episodic_return=0.5294103282990998, episodic_length=77
episodic_return=0.07481560775321724, episodic_length=204
episodic_return=-0.04490354016725148, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.06269840667725748, episodic_length=201
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.3058957469428564, episodic_length=123
episodic_return=-0.05462637396688239, episodic_length=201
episodic_return=0.09515979291769419, episodic_length=198
episodic_return=0.6908114606073283, episodic_length=59
episodic_return=0.6160386070081015, episodic_length=68
episodic_return=0.146427696946945, episodic_length=184
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.01243710980018052, episodic_length=204
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.41884405577781897, episodic_length=104
episodic_return=0.2446844769605099, episodic_length=136
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.452054083014915, episodic_length=91
episodic_return=-0.034982873270954215, episodic_length=203
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=-0.040628848525356524, episodic_length=201
episodic_return=0.2657488843128768, episodic_length=143
episodic_return=0.4100927323456832, episodic_length=97
episodic_return=0.440054564054053, episodic_length=95
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.2248404814493622, episodic_length=146
episodic_return=0.499081656967865, episodic_length=81
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.38598243454035897, episodic_length=107
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.04141240140740629, episodic_length=200
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.47462096364715844, episodic_length=91
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.30270807533042654, episodic_length=122
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3668211772581475, episodic_length=106
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.01104924261121407, episodic_length=205
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=0.5044573253569752, episodic_length=84
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.11035861737068325, episodic_length=187
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.6417725724184515, episodic_length=62
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04332703285450019, episodic_length=201
episodic_return=0.40148946800265223, episodic_length=105
episodic_return=0.04152235487044423, episodic_length=203
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.5839493733720315, episodic_length=73
episodic_return=-0.04787029241250267, episodic_length=201
episodic_return=0.19315658649713496, episodic_length=156
episodic_return=0.3754397600386063, episodic_length=104
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.03400124788100789, episodic_length=203
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.2612561313712166, episodic_length=133
episodic_return=0.3435382720325494, episodic_length=155
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.025644207003400813, episodic_length=201
episodic_return=0.4688747540106868, episodic_length=92
episodic_return=0.08366009245027806, episodic_length=199
episodic_return=0.36220856414948827, episodic_length=116
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.24158458364814972, episodic_length=138
episodic_return=0.10331529899070632, episodic_length=196
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.01223171973097968, episodic_length=201
episodic_return=0.023934662918273276, episodic_length=200
episodic_return=0.315067893851497, episodic_length=150
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.038118703305287716, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.23598233501737018, episodic_length=141
episodic_return=0.22671356969915413, episodic_length=143
episodic_return=0.531588021170727, episodic_length=78
episodic_return=-0.05109752716245104, episodic_length=200
episodic_return=-0.05037664188900967, episodic_length=200
episodic_return=0.09180621895463054, episodic_length=198
episodic_return=0.4593930248040232, episodic_length=88
episodic_return=0.3226524591029158, episodic_length=117
episodic_return=0.18328406734890149, episodic_length=157
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.1978096589232572, episodic_length=153
episodic_return=0.5540067293588122, episodic_length=73
episodic_return=-0.027458694709220143, episodic_length=201
episodic_return=0.09740862287887615, episodic_length=192
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.05782927082401456, episodic_length=202
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08686865206717109, episodic_length=202
